,loan_amnt,loan_intent,loan_int_rate,credit_score,loan_term
42245,1500,HOMEIMPROVEMENT,10.57,596,26
42246,3860,DEBTCONSOLIDATION,14.02,480,48
42247,25000,DEBTCONSOLIDATION,14.69,661,18
42248,1533,EDUCATION,14.13,698,120
42249,8432,VENTURE,9.74,633,43
42250,11202,MEDICAL,11.03,575,29
42251,15000,MEDICAL,16.38,660,40
42252,16000,VENTURE,16.38,629,31
42253,15086,EDUCATION,11.85,661,51
42254,3892,EDUCATION,11.86,585,97
42255,3991,HOMEIMPROVEMENT,13.44,699,25
42256,7500,HOMEIMPROVEMENT,10.5,682,60
42257,9000,PERSONAL,11.01,685,27
42258,25000,PERSONAL,13.11,631,40
42259,17210,MEDICAL,16.33,671,45
42260,15000,DEBTCONSOLIDATION,11.3,601,17
42261,25000,HOMEIMPROVEMENT,14.93,661,32
42262,5000,MEDICAL,11.36,650,12
42263,5000,EDUCATION,9.88,523,99
42264,20000,VENTURE,7.71,615,41
42265,5173,DEBTCONSOLIDATION,18.36,669,48
42266,17508,EDUCATION,11.09,705,117
42267,3000,EDUCATION,8.73,567,58
42268,9268,EDUCATION,14.91,710,106
42269,9912,VENTURE,10.3,617,60
42270,10000,HOMEIMPROVEMENT,12.14,633,31
42271,20000,PERSONAL,15.82,649,44
42272,25000,HOMEIMPROVEMENT,18.88,618,44
42273,10992,PERSONAL,14.8,683,28
42274,11600,DEBTCONSOLIDATION,14.13,592,32
42275,12000,MEDICAL,15.86,589,41
42276,12324,DEBTCONSOLIDATION,18.15,637,14
42277,7109,VENTURE,8.78,587,24
42278,10948,PERSONAL,10.08,494,59
42279,25000,HOMEIMPROVEMENT,13.44,643,48
42280,12110,EDUCATION,14.6,657,62
42281,5000,EDUCATION,9.76,564,47
42282,18382,MEDICAL,13.77,657,29
42283,4029,MEDICAL,15.99,584,41
42284,2979,VENTURE,11.19,693,46
42285,14165,PERSONAL,11.48,678,13
42286,4608,HOMEIMPROVEMENT,9.39,538,34
42287,17312,DEBTCONSOLIDATION,7.94,667,14
42288,20000,PERSONAL,11.17,672,28
42289,5000,MEDICAL,14.95,559,47
42290,6000,VENTURE,7.61,648,42
42291,3000,PERSONAL,9.99,644,17
42292,29645,MEDICAL,17.07,653,17
42293,3552,MEDICAL,9.14,573,34
42294,3162,PERSONAL,10.06,660,34
42295,12950,DEBTCONSOLIDATION,10.48,615,48
42296,8000,MEDICAL,11.38,677,18
42297,20000,MEDICAL,14.97,566,18
42298,5000,MEDICAL,16.11,650,22
42299,5000,EDUCATION,15.62,582,119
42300,18154,EDUCATION,14.53,637,77
42301,29154,DEBTCONSOLIDATION,11.89,628,46
42302,20000,DEBTCONSOLIDATION,15.94,659,45
42303,15000,VENTURE,14.54,576,36
42304,16750,VENTURE,20.0,726,29
42305,7000,EDUCATION,9.8,623,59
42306,14500,PERSONAL,11.81,620,20
42307,6000,MEDICAL,11.09,582,13
42308,20000,HOMEIMPROVEMENT,16.88,619,44
42309,35000,DEBTCONSOLIDATION,17.77,589,47
42310,25000,HOMEIMPROVEMENT,17.08,641,44
42311,15000,MEDICAL,12.92,654,18
42312,4856,EDUCATION,13.37,646,68
42313,14000,MEDICAL,7.14,602,39
42314,5802,MEDICAL,14.11,547,46
42315,24000,DEBTCONSOLIDATION,10.75,561,38
42316,13243,PERSONAL,13.14,668,16
42317,3898,PERSONAL,15.11,627,52
42318,9000,PERSONAL,8.24,638,26
42319,14013,DEBTCONSOLIDATION,7.58,613,50
42320,10000,PERSONAL,15.41,525,31
42321,3390,EDUCATION,11.16,639,59
42322,3195,DEBTCONSOLIDATION,15.44,656,46
42323,18649,PERSONAL,7.83,538,49
42324,15000,DEBTCONSOLIDATION,10.73,646,57
42325,20000,DEBTCONSOLIDATION,14.49,561,59
42326,17479,DEBTCONSOLIDATION,11.12,637,12
42327,20134,VENTURE,14.21,613,26
42328,8129,EDUCATION,10.54,674,36
42329,17915,DEBTCONSOLIDATION,15.8,530,54
42330,20000,HOMEIMPROVEMENT,13.85,626,25
42331,4281,DEBTCONSOLIDATION,16.94,635,56
42332,3106,PERSONAL,18.36,654,28
42333,10000,PERSONAL,11.35,708,56
42334,20674,DEBTCONSOLIDATION,12.14,709,37
42335,14161,PERSONAL,17.63,642,23
42336,15000,DEBTCONSOLIDATION,15.52,655,46
42337,10000,MEDICAL,14.42,626,15
42338,10374,DEBTCONSOLIDATION,15.51,516,51
42339,11204,MEDICAL,6.59,668,33
42340,13200,HOMEIMPROVEMENT,14.91,580,51
42341,20000,MEDICAL,12.53,652,18
42342,15000,DEBTCONSOLIDATION,10.94,686,49
42343,4500,EDUCATION,9.3,667,112
42344,20000,VENTURE,12.91,501,51
42345,16000,MEDICAL,14.81,661,23
42346,6064,MEDICAL,16.12,654,34
42347,7388,EDUCATION,10.29,624,43
42348,3393,HOMEIMPROVEMENT,8.3,667,33
42349,1500,HOMEIMPROVEMENT,12.16,671,48
42350,25000,MEDICAL,18.17,544,36
42351,20000,VENTURE,12.11,658,57
42352,3250,VENTURE,11.66,630,39
42353,20000,EDUCATION,11.89,557,95
42354,10000,DEBTCONSOLIDATION,16.24,663,13
42355,20000,MEDICAL,16.68,626,40
42356,3250,MEDICAL,9.3,543,30
42357,24965,MEDICAL,14.2,590,43
42358,24182,MEDICAL,15.28,518,15
42359,14000,DEBTCONSOLIDATION,19.31,641,32
42360,10000,MEDICAL,8.01,559,23
42361,8575,DEBTCONSOLIDATION,17.24,644,50
42362,16000,MEDICAL,16.39,561,37
42363,12000,PERSONAL,15.94,613,26
42364,25454,PERSONAL,11.0,578,39
42365,6178,EDUCATION,13.35,656,93
42366,23035,MEDICAL,10.65,690,21
42367,7500,DEBTCONSOLIDATION,14.06,479,26
42368,10625,VENTURE,9.13,635,59
42369,4447,EDUCATION,13.46,696,56
42370,8397,DEBTCONSOLIDATION,8.42,550,32
42371,25000,DEBTCONSOLIDATION,14.91,680,22
42372,2819,PERSONAL,16.89,634,34
42373,2856,HOMEIMPROVEMENT,13.42,601,56
42374,25000,PERSONAL,11.01,618,60
42375,15723,VENTURE,10.86,634,32
42376,10000,EDUCATION,11.02,634,108
42377,15000,DEBTCONSOLIDATION,8.64,644,41
42378,8500,DEBTCONSOLIDATION,13.69,600,19
42379,2485,MEDICAL,12.94,631,41
42380,15000,VENTURE,12.53,682,48
42381,7673,HOMEIMPROVEMENT,11.7,614,52
42382,12000,DEBTCONSOLIDATION,15.02,612,14
42383,4652,DEBTCONSOLIDATION,9.4,636,12
42384,14167,HOMEIMPROVEMENT,10.35,671,47
42385,21380,MEDICAL,16.78,660,42
42386,3805,DEBTCONSOLIDATION,15.09,568,37
42387,12000,MEDICAL,11.01,666,47
42388,15000,VENTURE,12.16,654,28
42389,7425,DEBTCONSOLIDATION,14.58,547,32
42390,6000,HOMEIMPROVEMENT,9.14,624,60
42391,3513,VENTURE,11.07,621,29
42392,16666,MEDICAL,12.89,637,12
42393,5000,DEBTCONSOLIDATION,13.67,587,20
42394,2500,HOMEIMPROVEMENT,16.45,638,33
42395,1000,PERSONAL,13.92,622,49
42396,8619,DEBTCONSOLIDATION,13.57,618,34
42397,4000,PERSONAL,11.49,666,37
42398,13293,PERSONAL,15.25,676,54
42399,8000,MEDICAL,13.03,610,48
42400,6452,MEDICAL,16.51,625,21
42401,15000,MEDICAL,17.31,684,27
42402,10000,HOMEIMPROVEMENT,11.1,636,40
42403,25000,DEBTCONSOLIDATION,12.12,637,48
42404,10000,PERSONAL,12.77,643,35
42405,8000,MEDICAL,12.23,706,45
42406,1909,MEDICAL,13.39,592,47
42407,12000,MEDICAL,8.46,609,13
42408,13405,DEBTCONSOLIDATION,11.89,645,22
42409,14988,PERSONAL,11.79,590,57
42410,8120,PERSONAL,8.06,549,56
42411,2500,HOMEIMPROVEMENT,13.21,633,58
42412,34121,EDUCATION,17.44,587,70
42413,14781,DEBTCONSOLIDATION,11.87,607,22
42414,18323,VENTURE,10.38,694,52
42415,10000,MEDICAL,7.41,598,44
42416,16995,HOMEIMPROVEMENT,16.03,623,59
42417,15000,DEBTCONSOLIDATION,11.93,654,22
42418,3000,DEBTCONSOLIDATION,10.84,618,16
42419,20000,PERSONAL,14.6,652,53
42420,19798,HOMEIMPROVEMENT,12.35,647,53
42421,2720,EDUCATION,7.53,638,63
42422,25000,HOMEIMPROVEMENT,18.26,498,26
42423,2207,MEDICAL,14.42,714,39
42424,14000,DEBTCONSOLIDATION,14.89,668,37
42425,4697,VENTURE,12.69,586,56
42426,7000,PERSONAL,7.7,651,38
42427,24488,PERSONAL,18.01,631,36
42428,1758,DEBTCONSOLIDATION,11.84,593,55
42429,1168,VENTURE,11.78,600,42
42430,8000,DEBTCONSOLIDATION,12.32,624,18
42431,24000,HOMEIMPROVEMENT,11.45,598,51
42432,5212,PERSONAL,17.29,584,13
42433,13530,HOMEIMPROVEMENT,16.68,695,57
42434,3468,EDUCATION,14.12,595,74
42435,12000,VENTURE,7.38,671,28
42436,7820,VENTURE,9.73,599,45
42437,6169,DEBTCONSOLIDATION,6.59,687,58
42438,23500,EDUCATION,11.06,646,80
42439,5264,PERSONAL,12.14,676,16
42440,10000,HOMEIMPROVEMENT,14.01,660,27
42441,24000,DEBTCONSOLIDATION,10.76,585,50
42442,12000,MEDICAL,11.04,634,23
42443,11434,DEBTCONSOLIDATION,15.64,581,53
42444,6000,DEBTCONSOLIDATION,15.77,472,50
42445,24000,VENTURE,7.9,674,24
42446,14125,MEDICAL,9.74,652,37
42447,15000,DEBTCONSOLIDATION,10.52,646,21
42448,3649,MEDICAL,16.66,603,37
42449,12000,DEBTCONSOLIDATION,14.17,689,42
42450,10000,VENTURE,15.65,577,58
42451,16000,VENTURE,10.41,670,37
42452,4094,PERSONAL,10.49,639,41
42453,18000,EDUCATION,13.69,603,85
42454,6657,DEBTCONSOLIDATION,10.43,606,22
42455,15000,DEBTCONSOLIDATION,11.62,650,24
42456,5000,EDUCATION,12.72,599,45
42457,13780,EDUCATION,12.43,645,87
42458,20000,MEDICAL,11.35,660,44
42459,1358,EDUCATION,15.7,677,36
42460,10000,HOMEIMPROVEMENT,14.64,534,57
42461,4000,MEDICAL,13.27,616,30
42462,5379,MEDICAL,13.01,639,32
42463,20000,HOMEIMPROVEMENT,14.0,687,45
42464,6000,DEBTCONSOLIDATION,15.47,577,57
42465,10000,DEBTCONSOLIDATION,12.35,535,40
42466,15421,EDUCATION,12.97,703,98
42467,10000,EDUCATION,12.66,688,105
42468,20000,MEDICAL,12.06,541,14
42469,20000,MEDICAL,15.13,660,40
42470,20000,HOMEIMPROVEMENT,8.85,700,49
42471,2805,DEBTCONSOLIDATION,9.63,717,33
42472,20000,PERSONAL,15.43,492,32
42473,8500,PERSONAL,14.94,709,14
42474,3000,DEBTCONSOLIDATION,13.64,690,40
42475,9901,PERSONAL,15.95,630,44
42476,1717,MEDICAL,10.49,739,33
42477,4791,EDUCATION,7.37,713,106
42478,18040,EDUCATION,7.71,609,120
42479,3250,PERSONAL,12.28,552,38
42480,20000,MEDICAL,16.46,634,35
42481,6354,DEBTCONSOLIDATION,15.87,620,51
42482,6250,HOMEIMPROVEMENT,14.8,663,52
42483,14716,EDUCATION,12.3,523,96
42484,13000,MEDICAL,13.09,663,43
42485,17395,DEBTCONSOLIDATION,13.61,687,22
42486,2800,MEDICAL,9.85,650,15
42487,14000,PERSONAL,8.57,679,42
42488,6515,EDUCATION,16.03,614,72
42489,13167,VENTURE,9.4,620,58
42490,25000,HOMEIMPROVEMENT,16.07,657,58
42491,2522,MEDICAL,12.7,705,18
42492,4504,PERSONAL,16.38,634,33
42493,8467,MEDICAL,17.08,626,22
42494,25504,EDUCATION,10.99,667,119
42495,7844,DEBTCONSOLIDATION,11.75,586,55
42496,15000,DEBTCONSOLIDATION,16.0,644,35
42497,3000,DEBTCONSOLIDATION,11.71,674,38
42498,1891,MEDICAL,16.17,681,25
42499,11765,PERSONAL,12.07,704,29
42500,20000,EDUCATION,13.84,617,111
42501,2397,DEBTCONSOLIDATION,15.2,623,13
42502,24000,MEDICAL,13.16,597,47
42503,6000,DEBTCONSOLIDATION,15.61,673,53
42504,25000,MEDICAL,13.83,665,13
42505,8118,EDUCATION,14.34,674,99
42506,1271,DEBTCONSOLIDATION,13.83,572,35
42507,23989,DEBTCONSOLIDATION,19.59,628,33
42508,25000,VENTURE,12.47,556,35
42509,10000,MEDICAL,8.74,684,37
42510,8000,MEDICAL,11.01,683,34
42511,10000,MEDICAL,14.49,668,30
42512,19514,VENTURE,12.9,677,46
42513,10000,EDUCATION,14.28,696,46
42514,7000,DEBTCONSOLIDATION,11.39,641,43
42515,12000,DEBTCONSOLIDATION,16.66,639,15
42516,12000,DEBTCONSOLIDATION,16.44,583,43
42517,6600,EDUCATION,15.14,506,43
42518,8000,EDUCATION,11.22,647,76
42519,25000,VENTURE,9.03,687,29
42520,24631,DEBTCONSOLIDATION,17.88,581,43
42521,16000,EDUCATION,10.78,659,71
42522,1725,PERSONAL,14.8,655,12
42523,4758,MEDICAL,10.76,686,43
42524,8000,DEBTCONSOLIDATION,12.72,665,45
42525,7966,HOMEIMPROVEMENT,13.71,646,28
42526,25000,VENTURE,8.08,628,34
42527,4987,PERSONAL,14.51,608,27
42528,8000,PERSONAL,10.61,630,45
42529,5000,EDUCATION,9.0,681,93
42530,6367,DEBTCONSOLIDATION,17.34,618,48
42531,7000,DEBTCONSOLIDATION,15.02,580,57
42532,15000,DEBTCONSOLIDATION,11.53,623,52
42533,12000,MEDICAL,16.64,687,40
42534,2100,DEBTCONSOLIDATION,12.21,599,12
42535,3000,DEBTCONSOLIDATION,13.5,580,41
42536,5000,VENTURE,12.88,567,55
42537,3000,DEBTCONSOLIDATION,11.03,654,55
42538,5000,MEDICAL,16.54,714,20
42539,16000,PERSONAL,10.13,678,28
42540,9000,DEBTCONSOLIDATION,11.78,586,23
42541,3301,HOMEIMPROVEMENT,13.37,606,60
42542,17502,MEDICAL,6.55,644,21
42543,20331,VENTURE,7.32,647,58
42544,10883,MEDICAL,8.26,624,15
42545,25000,MEDICAL,13.66,626,44
42546,6250,EDUCATION,15.06,619,110
42547,9958,MEDICAL,14.71,674,16
42548,15000,MEDICAL,8.85,646,38
42549,14000,DEBTCONSOLIDATION,6.55,589,31
42550,9464,MEDICAL,12.21,695,13
42551,2400,EDUCATION,16.93,653,108
42552,18000,PERSONAL,14.5,619,56
42553,10000,DEBTCONSOLIDATION,11.07,621,22
42554,19844,DEBTCONSOLIDATION,13.1,584,54
42555,6000,MEDICAL,10.86,503,17
42556,5536,PERSONAL,12.41,657,22
42557,20023,VENTURE,14.01,664,45
42558,10729,MEDICAL,14.98,673,17
42559,16890,DEBTCONSOLIDATION,8.1,654,55
42560,8000,DEBTCONSOLIDATION,18.56,670,26
42561,16383,MEDICAL,13.18,626,23
42562,23890,PERSONAL,14.75,688,49
42563,13000,MEDICAL,9.54,556,13
42564,24000,DEBTCONSOLIDATION,11.36,721,51
42565,4200,MEDICAL,13.48,645,27
42566,4975,PERSONAL,14.65,549,30
42567,20000,VENTURE,10.98,569,41
42568,19998,DEBTCONSOLIDATION,14.52,667,30
42569,8000,MEDICAL,10.77,625,46
42570,2972,EDUCATION,11.51,608,93
42571,6173,MEDICAL,11.05,476,38
42572,4000,DEBTCONSOLIDATION,11.78,648,14
42573,6000,DEBTCONSOLIDATION,16.37,634,34
42574,5000,EDUCATION,12.71,680,58
42575,3827,PERSONAL,15.94,617,29
42576,4000,PERSONAL,12.79,587,34
42577,1646,EDUCATION,12.9,552,70
42578,5330,VENTURE,10.68,621,27
42579,1851,MEDICAL,10.43,649,29
42580,4761,VENTURE,8.49,655,37
42581,4837,EDUCATION,9.68,680,72
42582,21864,PERSONAL,10.04,556,21
42583,20051,DEBTCONSOLIDATION,18.21,692,51
42584,10000,PERSONAL,15.46,664,23
42585,3500,MEDICAL,9.28,614,46
42586,5000,EDUCATION,12.98,567,99
42587,19554,EDUCATION,15.71,614,83
42588,2224,DEBTCONSOLIDATION,11.42,679,35
42589,3023,MEDICAL,11.08,548,16
42590,12000,PERSONAL,12.42,627,41
42591,10000,EDUCATION,10.06,633,78
42592,5000,MEDICAL,10.29,534,43
42593,8508,DEBTCONSOLIDATION,17.42,648,22
42594,8000,DEBTCONSOLIDATION,15.85,669,24
42595,22628,VENTURE,11.46,659,34
42596,7134,MEDICAL,15.48,667,17
42597,3647,MEDICAL,9.76,580,12
42598,24000,HOMEIMPROVEMENT,19.69,641,29
42599,8564,HOMEIMPROVEMENT,13.62,600,31
42600,4000,MEDICAL,15.35,612,40
42601,9235,EDUCATION,13.38,640,68
42602,4199,EDUCATION,14.8,602,82
42603,12000,MEDICAL,12.59,658,22
42604,11494,DEBTCONSOLIDATION,15.19,619,51
42605,2800,PERSONAL,16.0,591,38
42606,25000,HOMEIMPROVEMENT,15.64,622,25
42607,2423,MEDICAL,16.76,624,47
42608,21787,MEDICAL,15.05,613,27
42609,6000,DEBTCONSOLIDATION,15.85,544,24
42610,1580,HOMEIMPROVEMENT,13.55,639,25
42611,15000,MEDICAL,16.24,681,33
42612,10000,VENTURE,7.7,597,40
42613,6525,EDUCATION,16.07,672,105
42614,12000,DEBTCONSOLIDATION,7.17,683,56
42615,7724,HOMEIMPROVEMENT,16.89,635,43
42616,10000,MEDICAL,13.01,571,48
42617,12918,MEDICAL,17.23,689,35
42618,11326,MEDICAL,13.81,634,37
42619,4400,MEDICAL,15.62,650,40
42620,8000,DEBTCONSOLIDATION,8.89,657,27
42621,15000,MEDICAL,16.5,609,17
42622,20000,MEDICAL,11.23,623,40
42623,8000,HOMEIMPROVEMENT,11.01,598,51
42624,4500,PERSONAL,9.09,703,22
42625,17936,MEDICAL,13.77,621,23
42626,3800,MEDICAL,12.96,626,27
42627,11079,MEDICAL,7.04,614,48
42628,8000,HOMEIMPROVEMENT,10.57,537,44
42629,1041,DEBTCONSOLIDATION,13.74,667,42
42630,3705,PERSONAL,12.33,642,24
42631,10000,PERSONAL,13.95,653,39
42632,5160,MEDICAL,14.59,670,17
42633,3606,MEDICAL,16.51,663,13
42634,15060,MEDICAL,14.38,669,26
42635,16000,PERSONAL,16.35,685,47
42636,14713,MEDICAL,11.37,654,47
42637,8803,EDUCATION,10.01,658,68
42638,4882,VENTURE,14.25,664,45
42639,15076,DEBTCONSOLIDATION,15.22,703,15
42640,12000,PERSONAL,11.2,664,44
42641,8000,EDUCATION,14.18,648,57
42642,21240,PERSONAL,10.71,685,35
42643,20000,DEBTCONSOLIDATION,12.49,595,60
42644,6150,DEBTCONSOLIDATION,11.58,618,55
42645,4098,DEBTCONSOLIDATION,14.69,605,22
42646,25000,MEDICAL,19.32,601,16
42647,15000,DEBTCONSOLIDATION,9.57,677,31
42648,15000,EDUCATION,15.87,657,47
42649,5401,MEDICAL,15.28,663,35
42650,24623,PERSONAL,9.16,689,25
42651,4502,MEDICAL,14.65,730,23
42652,18000,EDUCATION,14.66,618,104
42653,3212,DEBTCONSOLIDATION,9.92,662,52
42654,7936,MEDICAL,13.03,646,40
42655,10000,VENTURE,11.17,665,43
42656,5000,DEBTCONSOLIDATION,13.1,626,41
42657,15000,MEDICAL,18.92,612,37
42658,10000,VENTURE,12.16,663,34
42659,14000,VENTURE,13.96,685,54
42660,3579,HOMEIMPROVEMENT,11.54,632,49
42661,2817,MEDICAL,10.08,579,45
42662,7075,DEBTCONSOLIDATION,11.02,634,59
42663,5365,HOMEIMPROVEMENT,11.52,478,36
42664,19000,DEBTCONSOLIDATION,11.14,636,49
42665,4000,MEDICAL,15.22,656,48
42666,31431,VENTURE,13.82,728,54
42667,24250,EDUCATION,15.64,545,113
42668,2835,PERSONAL,13.46,647,31
42669,2854,VENTURE,15.54,674,54
42670,5761,HOMEIMPROVEMENT,14.79,693,41
42671,4000,MEDICAL,15.7,703,20
42672,14000,MEDICAL,8.78,703,45
42673,35000,VENTURE,13.28,632,49
42674,4500,DEBTCONSOLIDATION,9.79,567,13
42675,12147,PERSONAL,9.37,676,13
42676,23487,EDUCATION,11.41,678,100
42677,31120,HOMEIMPROVEMENT,11.3,587,37
42678,1492,EDUCATION,12.58,637,77
42679,19908,HOMEIMPROVEMENT,11.78,691,45
42680,6000,MEDICAL,13.59,598,24
42681,24712,PERSONAL,14.08,600,20
42682,24511,DEBTCONSOLIDATION,15.8,501,42
42683,25000,MEDICAL,14.33,603,14
42684,10000,PERSONAL,10.66,637,22
42685,10000,PERSONAL,10.57,610,17
42686,14872,PERSONAL,11.53,691,58
42687,6937,MEDICAL,15.55,682,18
42688,3000,HOMEIMPROVEMENT,11.35,477,48
42689,10184,MEDICAL,9.24,613,36
42690,10410,MEDICAL,9.61,635,39
42691,1346,EDUCATION,12.5,577,96
42692,8000,EDUCATION,13.54,676,70
42693,2500,HOMEIMPROVEMENT,7.99,531,54
42694,23928,VENTURE,14.36,606,40
42695,10000,PERSONAL,14.22,613,43
42696,7000,DEBTCONSOLIDATION,14.32,715,33
42697,10000,DEBTCONSOLIDATION,11.01,675,12
42698,17587,DEBTCONSOLIDATION,12.24,556,24
42699,13249,PERSONAL,16.53,608,18
42700,8613,EDUCATION,17.85,660,82
42701,2498,MEDICAL,11.78,590,25
42702,12067,DEBTCONSOLIDATION,13.46,644,16
42703,3000,PERSONAL,14.5,678,22
42704,3463,EDUCATION,12.27,633,110
42705,5558,EDUCATION,11.41,656,60
42706,6727,DEBTCONSOLIDATION,11.45,719,43
42707,2913,EDUCATION,11.96,631,50
42708,9148,MEDICAL,15.12,551,27
42709,25000,DEBTCONSOLIDATION,15.35,569,24
42710,7661,DEBTCONSOLIDATION,11.35,657,48
42711,12589,VENTURE,7.96,494,37
42712,9000,HOMEIMPROVEMENT,17.1,597,28
42713,15000,MEDICAL,13.88,649,46
42714,12800,VENTURE,11.23,494,51
42715,10000,PERSONAL,10.31,609,13
42716,6957,DEBTCONSOLIDATION,15.18,637,30
42717,5605,HOMEIMPROVEMENT,16.45,615,49
42718,4500,HOMEIMPROVEMENT,11.06,515,39
42719,7152,MEDICAL,15.29,667,15
42720,3675,DEBTCONSOLIDATION,15.82,595,33
42721,7000,PERSONAL,13.46,610,22
42722,15337,DEBTCONSOLIDATION,12.81,545,25
42723,2502,PERSONAL,12.25,687,39
42724,2580,MEDICAL,14.78,653,19
42725,13000,DEBTCONSOLIDATION,11.84,620,23
42726,2495,PERSONAL,9.99,656,43
42727,13051,MEDICAL,16.26,599,32
42728,18000,PERSONAL,12.66,610,37
42729,4798,PERSONAL,15.16,676,51
42730,10000,VENTURE,9.23,522,39
42731,8500,MEDICAL,11.71,581,20
42732,11929,DEBTCONSOLIDATION,12.65,607,14
42733,3739,DEBTCONSOLIDATION,14.5,654,31
42734,2441,VENTURE,14.27,618,38
42735,8575,MEDICAL,15.62,706,26
42736,3767,MEDICAL,14.68,633,36
42737,15000,PERSONAL,13.27,688,17
42738,9995,HOMEIMPROVEMENT,13.94,593,35
42739,12000,VENTURE,12.48,604,36
42740,3364,VENTURE,12.61,686,41
42741,10720,HOMEIMPROVEMENT,12.93,591,59
42742,5000,DEBTCONSOLIDATION,10.05,692,12
42743,14800,HOMEIMPROVEMENT,11.14,686,34
42744,4801,DEBTCONSOLIDATION,14.16,594,12
42745,8000,EDUCATION,13.35,653,67
42746,1672,PERSONAL,11.63,700,41
42747,13881,VENTURE,13.54,678,57
42748,7000,DEBTCONSOLIDATION,15.06,679,34
42749,12242,MEDICAL,10.83,702,32
42750,7798,MEDICAL,13.91,633,44
42751,4532,VENTURE,13.83,508,25
42752,20000,EDUCATION,12.19,640,119
42753,17195,EDUCATION,9.91,711,98
42754,2936,PERSONAL,12.63,703,39
42755,22000,MEDICAL,8.91,660,32
42756,15492,DEBTCONSOLIDATION,10.02,624,45
42757,4000,DEBTCONSOLIDATION,7.42,661,60
42758,3980,EDUCATION,5.65,637,119
42759,5000,PERSONAL,9.44,685,41
42760,25000,PERSONAL,15.89,677,16
42761,3898,HOMEIMPROVEMENT,12.36,626,50
42762,3500,MEDICAL,13.81,583,16
42763,7500,HOMEIMPROVEMENT,9.05,571,54
42764,2005,DEBTCONSOLIDATION,15.05,599,13
42765,12000,DEBTCONSOLIDATION,11.56,550,32
42766,7500,EDUCATION,13.27,622,100
42767,4011,EDUCATION,11.73,597,94
42768,2477,PERSONAL,12.62,646,20
42769,15000,VENTURE,14.72,643,24
42770,4000,VENTURE,10.99,637,43
42771,11224,DEBTCONSOLIDATION,15.33,636,32
42772,1000,MEDICAL,14.91,683,15
42773,25129,PERSONAL,12.26,673,50
42774,20627,MEDICAL,15.01,634,40
42775,35000,MEDICAL,15.95,620,42
42776,6000,HOMEIMPROVEMENT,8.63,693,25
42777,12444,DEBTCONSOLIDATION,15.53,725,36
42778,5000,DEBTCONSOLIDATION,15.62,548,32
42779,20000,VENTURE,11.82,712,40
42780,15000,EDUCATION,11.89,528,90
42781,13000,DEBTCONSOLIDATION,18.42,640,57
42782,7416,VENTURE,15.34,635,31
42783,3000,EDUCATION,18.1,638,100
42784,2032,HOMEIMPROVEMENT,14.76,586,26
42785,3343,EDUCATION,9.64,683,114
42786,10191,PERSONAL,10.09,615,42
42787,6042,MEDICAL,11.8,635,34
42788,21199,DEBTCONSOLIDATION,12.53,653,30
42789,3559,MEDICAL,14.86,675,48
42790,25000,HOMEIMPROVEMENT,18.58,633,53
42791,4891,PERSONAL,12.1,631,12
42792,7096,PERSONAL,9.13,557,35
42793,4176,EDUCATION,14.7,690,93
42794,24000,DEBTCONSOLIDATION,11.27,543,60
42795,1904,HOMEIMPROVEMENT,13.64,602,36
42796,3621,MEDICAL,16.81,656,35
42797,13000,PERSONAL,12.39,638,54
42798,1058,PERSONAL,13.05,663,15
42799,10656,EDUCATION,11.31,615,53
42800,5000,PERSONAL,14.96,641,25
42801,4772,EDUCATION,12.26,547,69
42802,25000,HOMEIMPROVEMENT,13.14,682,31
42803,12000,MEDICAL,14.74,537,16
42804,15000,EDUCATION,14.21,633,63
42805,8000,MEDICAL,11.3,613,48
42806,11197,PERSONAL,7.61,705,53
42807,10000,MEDICAL,7.84,561,32
42808,8500,MEDICAL,12.41,573,20
42809,8757,EDUCATION,12.88,652,78
42810,15242,VENTURE,16.74,641,36
42811,3250,HOMEIMPROVEMENT,10.55,657,29
42812,3835,DEBTCONSOLIDATION,9.55,633,14
42813,15288,DEBTCONSOLIDATION,16.02,616,28
42814,20000,DEBTCONSOLIDATION,7.51,669,57
42815,6692,DEBTCONSOLIDATION,12.09,663,15
42816,14697,MEDICAL,13.18,653,29
42817,7000,DEBTCONSOLIDATION,15.42,663,27
42818,7070,MEDICAL,15.77,586,22
42819,1500,MEDICAL,18.23,631,38
42820,1569,VENTURE,7.74,616,44
42821,11873,DEBTCONSOLIDATION,11.61,623,52
42822,10000,HOMEIMPROVEMENT,12.66,634,39
42823,15000,DEBTCONSOLIDATION,9.89,658,41
42824,21000,MEDICAL,11.16,670,44
42825,3140,MEDICAL,11.46,616,22
42826,3099,MEDICAL,13.39,595,16
42827,9809,MEDICAL,7.52,642,20
42828,5087,PERSONAL,14.4,627,16
42829,7000,DEBTCONSOLIDATION,14.46,610,23
42830,10000,HOMEIMPROVEMENT,16.43,646,30
42831,3000,PERSONAL,13.1,575,35
42832,10000,HOMEIMPROVEMENT,11.61,616,38
42833,10000,VENTURE,11.77,533,59
42834,3518,DEBTCONSOLIDATION,10.17,697,56
42835,9670,HOMEIMPROVEMENT,6.09,646,34
42836,2447,PERSONAL,14.8,614,35
42837,10000,MEDICAL,12.69,666,30
42838,6000,HOMEIMPROVEMENT,13.73,662,51
42839,14912,MEDICAL,10.06,653,44
42840,10000,PERSONAL,17.74,576,37
42841,12056,EDUCATION,11.16,654,70
42842,2000,EDUCATION,14.72,620,84
